time,TSLA,AAPL,NFLX,KO,GE
2021-11-24 00:00:00-05:00,0.0063491490877607415,0.0032214099863709933,0.006406727828746295,-0.008052970651395874,0.0018612852664576796
2021-11-26 00:00:00-05:00,-0.030523815925079467,-0.03124614054588115,0.011258147343472302,-0.029947681760779332,-0.04400117336462306
2021-11-29 00:00:00-05:00,0.051017295408535945,0.021353901070882086,-0.0028846153846154854,0.014878184861446764,0.005932290068528134
